Group,Subgroup,CodePoint,Status,Representation,Name,Section
People-Body,person,1F9D4 1F3FF 200D 2642,minimally-qualified,🧔🏿‍♂,man dark skin tone beard,E13.1
People-Body,person,1F9D4 200D 2640 FE0F,fully-qualified,🧔‍♀️,woman beard,E13.1
People-Body,person,1F9D4 200D 2640,minimally-qualified,🧔‍♀,woman beard,E13.1
People-Body,person,1F9D4 1F3FB 200D 2640 FE0F,fully-qualified,🧔🏻‍♀️,woman light skin tone beard,E13.1
People-Body,person,1F9D4 1F3FB 200D 2640,minimally-qualified,🧔🏻‍♀,woman light skin tone beard,E13.1
People-Body,person,1F9D4 1F3FC 200D 2640 FE0F,fully-qualified,🧔🏼‍♀️,woman medium-light skin tone beard,E13.1
People-Body,person,1F9D4 1F3FC 200D 2640,minimally-qualified,🧔🏼‍♀,woman medium-light skin tone beard,E13.1
People-Body,person,1F9D4 1F3FD 200D 2640 FE0F,fully-qualified,🧔🏽‍♀️,woman medium skin tone beard,E13.1
People-Body,person,1F9D4 1F3FD 200D 2640,minimally-qualified,🧔🏽‍♀,woman medium skin tone beard,E13.1
People-Body,person,1F9D4 1F3FE 200D 2640 FE0F,fully-qualified,🧔🏾‍♀️,woman medium-dark skin tone beard,E13.1
People-Body,person,1F9D4 1F3FE 200D 2640,minimally-qualified,🧔🏾‍♀,woman medium-dark skin tone beard,E13.1
People-Body,person,1F9D4 1F3FF 200D 2640 FE0F,fully-qualified,🧔🏿‍♀️,woman dark skin tone beard,E13.1
People-Body,person,1F9D4 1F3FF 200D 2640,minimally-qualified,🧔🏿‍♀,woman dark skin tone beard,E13.1
People-Body,person,1F468 200D 1F9B0,fully-qualified,👨‍🦰,man red hair,E11.0
People-Body,person,1F468 1F3FB 200D 1F9B0,fully-qualified,👨🏻‍🦰,man light skin tone red hair,E11.0
People-Body,person,1F468 1F3FC 200D 1F9B0,fully-qualified,👨🏼‍🦰,man medium-light skin tone red hair,E11.0
People-Body,person,1F468 1F3FD 200D 1F9B0,fully-qualified,👨🏽‍🦰,man medium skin tone red hair,E11.0
People-Body,person,1F468 1F3FE 200D 1F9B0,fully-qualified,👨🏾‍🦰,man medium-dark skin tone red hair,E11.0
People-Body,person,1F468 1F3FF 200D 1F9B0,fully-qualified,👨🏿‍🦰,man dark skin tone red hair,E11.0
People-Body,person,1F468 200D 1F9B1,fully-qualified,👨‍🦱,man curly hair,E11.0
People-Body,person,1F468 1F3FB 200D 1F9B1,fully-qualified,👨🏻‍🦱,man light skin tone curly hair,E11.0
People-Body,person,1F468 1F3FC 200D 1F9B1,fully-qualified,👨🏼‍🦱,man medium-light skin tone curly hair,E11.0
People-Body,person,1F468 1F3FD 200D 1F9B1,fully-qualified,👨🏽‍🦱,man medium skin tone curly hair,E11.0
People-Body,person,1F468 1F3FE 200D 1F9B1,fully-qualified,👨🏾‍🦱,man medium-dark skin tone curly hair,E11.0
People-Body,person,1F468 1F3FF 200D 1F9B1,fully-qualified,👨🏿‍🦱,man dark skin tone curly hair,E11.0
People-Body,person,1F468 200D 1F9B3,fully-qualified,👨‍🦳,man white hair,E11.0
People-Body,person,1F468 1F3FB 200D 1F9B3,fully-qualified,👨🏻‍🦳,man light skin tone white hair,E11.0
People-Body,person,1F468 1F3FC 200D 1F9B3,fully-qualified,👨🏼‍🦳,man medium-light skin tone white hair,E11.0
People-Body,person,1F468 1F3FD 200D 1F9B3,fully-qualified,👨🏽‍🦳,man medium skin tone white hair,E11.0
People-Body,person,1F468 1F3FE 200D 1F9B3,fully-qualified,👨🏾‍🦳,man medium-dark skin tone white hair,E11.0
People-Body,person,1F468 1F3FF 200D 1F9B3,fully-qualified,👨🏿‍🦳,man dark skin tone white hair,E11.0
People-Body,person,1F468 200D 1F9B2,fully-qualified,👨‍🦲,man bald,E11.0
People-Body,person,1F468 1F3FB 200D 1F9B2,fully-qualified,👨🏻‍🦲,man light skin tone bald,E11.0
People-Body,person,1F468 1F3FC 200D 1F9B2,fully-qualified,👨🏼‍🦲,man medium-light skin tone bald,E11.0
People-Body,person,1F468 1F3FD 200D 1F9B2,fully-qualified,👨🏽‍🦲,man medium skin tone bald,E11.0
People-Body,person,1F468 1F3FE 200D 1F9B2,fully-qualified,👨🏾‍🦲,man medium-dark skin tone bald,E11.0
People-Body,person,1F468 1F3FF 200D 1F9B2,fully-qualified,👨🏿‍🦲,man dark skin tone bald,E11.0
People-Body,person,1F469,fully-qualified,👩,woman,E0.6
People-Body,person,1F469 1F3FB,fully-qualified,👩🏻,woman light skin tone,E1.0
People-Body,person,1F469 1F3FC,fully-qualified,👩🏼,woman medium-light skin tone,E1.0
People-Body,person,1F469 1F3FD,fully-qualified,👩🏽,woman medium skin tone,E1.0
People-Body,person,1F469 1F3FE,fully-qualified,👩🏾,woman medium-dark skin tone,E1.0
People-Body,person,1F469 1F3FF,fully-qualified,👩🏿,woman dark skin tone,E1.0
People-Body,person,1F469 200D 1F9B0,fully-qualified,👩‍🦰,woman red hair,E11.0
People-Body,person,1F469 1F3FB 200D 1F9B0,fully-qualified,👩🏻‍🦰,woman light skin tone red hair,E11.0
People-Body,person,1F469 1F3FC 200D 1F9B0,fully-qualified,👩🏼‍🦰,woman medium-light skin tone red hair,E11.0
People-Body,person,1F469 1F3FD 200D 1F9B0,fully-qualified,👩🏽‍🦰,woman medium skin tone red hair,E11.0
People-Body,person,1F469 1F3FE 200D 1F9B0,fully-qualified,👩🏾‍🦰,woman medium-dark skin tone red hair,E11.0
People-Body,person,1F469 1F3FF 200D 1F9B0,fully-qualified,👩🏿‍🦰,woman dark skin tone red hair,E11.0
People-Body,person,1F9D1 200D 1F9B0,fully-qualified,🧑‍🦰,person red hair,E12.1
People-Body,person,1F9D1 1F3FB 200D 1F9B0,fully-qualified,🧑🏻‍🦰,person light skin tone red hair,E12.1
People-Body,person,1F9D1 1F3FC 200D 1F9B0,fully-qualified,🧑🏼‍🦰,person medium-light skin tone red hair,E12.1
People-Body,person,1F9D1 1F3FD 200D 1F9B0,fully-qualified,🧑🏽‍🦰,person medium skin tone red hair,E12.1
People-Body,person,1F9D1 1F3FE 200D 1F9B0,fully-qualified,🧑🏾‍🦰,person medium-dark skin tone red hair,E12.1
People-Body,person,1F9D1 1F3FF 200D 1F9B0,fully-qualified,🧑🏿‍🦰,person dark skin tone red hair,E12.1
People-Body,person,1F469 200D 1F9B1,fully-qualified,👩‍🦱,woman curly hair,E11.0
People-Body,person,1F469 1F3FB 200D 1F9B1,fully-qualified,👩🏻‍🦱,woman light skin tone curly hair,E11.0
People-Body,person,1F469 1F3FC 200D 1F9B1,fully-qualified,👩🏼‍🦱,woman medium-light skin tone curly hair,E11.0
People-Body,person,1F469 1F3FD 200D 1F9B1,fully-qualified,👩🏽‍🦱,woman medium skin tone curly hair,E11.0
People-Body,person,1F469 1F3FE 200D 1F9B1,fully-qualified,👩🏾‍🦱,woman medium-dark skin tone curly hair,E11.0
People-Body,person,1F469 1F3FF 200D 1F9B1,fully-qualified,👩🏿‍🦱,woman dark skin tone curly hair,E11.0
People-Body,person,1F9D1 200D 1F9B1,fully-qualified,🧑‍🦱,person curly hair,E12.1
People-Body,person,1F9D1 1F3FB 200D 1F9B1,fully-qualified,🧑🏻‍🦱,person light skin tone curly hair,E12.1
People-Body,person,1F9D1 1F3FC 200D 1F9B1,fully-qualified,🧑🏼‍🦱,person medium-light skin tone curly hair,E12.1
People-Body,person,1F9D1 1F3FD 200D 1F9B1,fully-qualified,🧑🏽‍🦱,person medium skin tone curly hair,E12.1
People-Body,person,1F9D1 1F3FE 200D 1F9B1,fully-qualified,🧑🏾‍🦱,person medium-dark skin tone curly hair,E12.1
People-Body,person,1F9D1 1F3FF 200D 1F9B1,fully-qualified,🧑🏿‍🦱,person dark skin tone curly hair,E12.1
People-Body,person,1F469 200D 1F9B3,fully-qualified,👩‍🦳,woman white hair,E11.0
People-Body,person,1F469 1F3FB 200D 1F9B3,fully-qualified,👩🏻‍🦳,woman light skin tone white hair,E11.0
People-Body,person,1F469 1F3FC 200D 1F9B3,fully-qualified,👩🏼‍🦳,woman medium-light skin tone white hair,E11.0
People-Body,person,1F469 1F3FD 200D 1F9B3,fully-qualified,👩🏽‍🦳,woman medium skin tone white hair,E11.0
People-Body,person,1F469 1F3FE 200D 1F9B3,fully-qualified,👩🏾‍🦳,woman medium-dark skin tone white hair,E11.0
People-Body,person,1F469 1F3FF 200D 1F9B3,fully-qualified,👩🏿‍🦳,woman dark skin tone white hair,E11.0
People-Body,person,1F9D1 200D 1F9B3,fully-qualified,🧑‍🦳,person white hair,E12.1
People-Body,person,1F9D1 1F3FB 200D 1F9B3,fully-qualified,🧑🏻‍🦳,person light skin tone white hair,E12.1
People-Body,person,1F9D1 1F3FC 200D 1F9B3,fully-qualified,🧑🏼‍🦳,person medium-light skin tone white hair,E12.1
People-Body,person,1F9D1 1F3FD 200D 1F9B3,fully-qualified,🧑🏽‍🦳,person medium skin tone white hair,E12.1
People-Body,person,1F9D1 1F3FE 200D 1F9B3,fully-qualified,🧑🏾‍🦳,person medium-dark skin tone white hair,E12.1
People-Body,person,1F9D1 1F3FF 200D 1F9B3,fully-qualified,🧑🏿‍🦳,person dark skin tone white hair,E12.1
People-Body,person,1F469 200D 1F9B2,fully-qualified,👩‍🦲,woman bald,E11.0
People-Body,person,1F469 1F3FB 200D 1F9B2,fully-qualified,👩🏻‍🦲,woman light skin tone bald,E11.0
People-Body,person,1F469 1F3FC 200D 1F9B2,fully-qualified,👩🏼‍🦲,woman medium-light skin tone bald,E11.0
People-Body,person,1F469 1F3FD 200D 1F9B2,fully-qualified,👩🏽‍🦲,woman medium skin tone bald,E11.0
People-Body,person,1F469 1F3FE 200D 1F9B2,fully-qualified,👩🏾‍🦲,woman medium-dark skin tone bald,E11.0
People-Body,person,1F469 1F3FF 200D 1F9B2,fully-qualified,👩🏿‍🦲,woman dark skin tone bald,E11.0
People-Body,person,1F9D1 200D 1F9B2,fully-qualified,🧑‍🦲,person bald,E12.1
People-Body,person,1F9D1 1F3FB 200D 1F9B2,fully-qualified,🧑🏻‍🦲,person light skin tone bald,E12.1
People-Body,person,1F9D1 1F3FC 200D 1F9B2,fully-qualified,🧑🏼‍🦲,person medium-light skin tone bald,E12.1
People-Body,person,1F9D1 1F3FD 200D 1F9B2,fully-qualified,🧑🏽‍🦲,person medium skin tone bald,E12.1
People-Body,person,1F9D1 1F3FE 200D 1F9B2,fully-qualified,🧑🏾‍🦲,person medium-dark skin tone bald,E12.1
People-Body,person,1F9D1 1F3FF 200D 1F9B2,fully-qualified,🧑🏿‍🦲,person dark skin tone bald,E12.1
People-Body,person,1F471 200D 2640 FE0F,fully-qualified,👱‍♀️,woman blond hair,E4.0
People-Body,person,1F471 200D 2640,minimally-qualified,👱‍♀,woman blond hair,E4.0
People-Body,person,1F471 1F3FB 200D 2640 FE0F,fully-qualified,👱🏻‍♀️,woman light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FB 200D 2640,minimally-qualified,👱🏻‍♀,woman light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FC 200D 2640 FE0F,fully-qualified,👱🏼‍♀️,woman medium-light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FC 200D 2640,minimally-qualified,👱🏼‍♀,woman medium-light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FD 200D 2640 FE0F,fully-qualified,👱🏽‍♀️,woman medium skin tone blond hair,E4.0
People-Body,person,1F471 1F3FD 200D 2640,minimally-qualified,👱🏽‍♀,woman medium skin tone blond hair,E4.0
People-Body,person,1F471 1F3FE 200D 2640 FE0F,fully-qualified,👱🏾‍♀️,woman medium-dark skin tone blond hair,E4.0
People-Body,person,1F471 1F3FE 200D 2640,minimally-qualified,👱🏾‍♀,woman medium-dark skin tone blond hair,E4.0
People-Body,person,1F471 1F3FF 200D 2640 FE0F,fully-qualified,👱🏿‍♀️,woman dark skin tone blond hair,E4.0
People-Body,person,1F471 1F3FF 200D 2640,minimally-qualified,👱🏿‍♀,woman dark skin tone blond hair,E4.0
People-Body,person,1F471 200D 2642 FE0F,fully-qualified,👱‍♂️,man blond hair,E4.0
People-Body,person,1F471 200D 2642,minimally-qualified,👱‍♂,man blond hair,E4.0
People-Body,person,1F471 1F3FB 200D 2642 FE0F,fully-qualified,👱🏻‍♂️,man light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FB 200D 2642,minimally-qualified,👱🏻‍♂,man light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FC 200D 2642 FE0F,fully-qualified,👱🏼‍♂️,man medium-light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FC 200D 2642,minimally-qualified,👱🏼‍♂,man medium-light skin tone blond hair,E4.0
People-Body,person,1F471 1F3FD 200D 2642 FE0F,fully-qualified,👱🏽‍♂️,man medium skin tone blond hair,E4.0
People-Body,person,1F471 1F3FD 200D 2642,minimally-qualified,👱🏽‍♂,man medium skin tone blond hair,E4.0
People-Body,person,1F471 1F3FE 200D 2642 FE0F,fully-qualified,👱🏾‍♂️,man medium-dark skin tone blond hair,E4.0
People-Body,person,1F471 1F3FE 200D 2642,minimally-qualified,👱🏾‍♂,man medium-dark skin tone blond hair,E4.0
People-Body,person,1F471 1F3FF 200D 2642 FE0F,fully-qualified,👱🏿‍♂️,man dark skin tone blond hair,E4.0
People-Body,person,1F471 1F3FF 200D 2642,minimally-qualified,👱🏿‍♂,man dark skin tone blond hair,E4.0
People-Body,person,1F9D3,fully-qualified,🧓,older person,E5.0
People-Body,person,1F9D3 1F3FB,fully-qualified,🧓🏻,older person light skin tone,E5.0
People-Body,person,1F9D3 1F3FC,fully-qualified,🧓🏼,older person medium-light skin tone,E5.0
People-Body,person,1F9D3 1F3FD,fully-qualified,🧓🏽,older person medium skin tone,E5.0
People-Body,person,1F9D3 1F3FE,fully-qualified,🧓🏾,older person medium-dark skin tone,E5.0
People-Body,person,1F9D3 1F3FF,fully-qualified,🧓🏿,older person dark skin tone,E5.0
People-Body,person,1F474,fully-qualified,👴,old man,E0.6
People-Body,person,1F474 1F3FB,fully-qualified,👴🏻,old man light skin tone,E1.0
People-Body,person,1F474 1F3FC,fully-qualified,👴🏼,old man medium-light skin tone,E1.0
People-Body,person,1F474 1F3FD,fully-qualified,👴🏽,old man medium skin tone,E1.0
People-Body,person,1F474 1F3FE,fully-qualified,👴🏾,old man medium-dark skin tone,E1.0
People-Body,person,1F474 1F3FF,fully-qualified,👴🏿,old man dark skin tone,E1.0
People-Body,person,1F475,fully-qualified,👵,old woman,E0.6
People-Body,person,1F475 1F3FB,fully-qualified,👵🏻,old woman light skin tone,E1.0
People-Body,person,1F475 1F3FC,fully-qualified,👵🏼,old woman medium-light skin tone,E1.0
People-Body,person,1F475 1F3FD,fully-qualified,👵🏽,old woman medium skin tone,E1.0
People-Body,person,1F475 1F3FE,fully-qualified,👵🏾,old woman medium-dark skin tone,E1.0
People-Body,person,1F475 1F3FF,fully-qualified,👵🏿,old woman dark skin tone,E1.0
People-Body,person-gesture,1F64D,fully-qualified,🙍,person frowning,E0.6
People-Body,person-gesture,1F64D 1F3FB,fully-qualified,🙍🏻,person frowning light skin tone,E1.0
People-Body,person-gesture,1F64D 1F3FC,fully-qualified,🙍🏼,person frowning medium-light skin tone,E1.0
People-Body,person-gesture,1F64D 1F3FD,fully-qualified,🙍🏽,person frowning medium skin tone,E1.0
People-Body,person-gesture,1F64D 1F3FE,fully-qualified,🙍🏾,person frowning medium-dark skin tone,E1.0
People-Body,person-gesture,1F64D 1F3FF,fully-qualified,🙍🏿,person frowning dark skin tone,E1.0
People-Body,person-gesture,1F64D 200D 2642 FE0F,fully-qualified,🙍‍♂️,man frowning,E4.0
People-Body,person-gesture,1F64D 200D 2642,minimally-qualified,🙍‍♂,man frowning,E4.0
People-Body,person-gesture,1F64D 1F3FB 200D 2642 FE0F,fully-qualified,🙍🏻‍♂️,man frowning light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FB 200D 2642,minimally-qualified,🙍🏻‍♂,man frowning light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FC 200D 2642 FE0F,fully-qualified,🙍🏼‍♂️,man frowning medium-light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FC 200D 2642,minimally-qualified,🙍🏼‍♂,man frowning medium-light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FD 200D 2642 FE0F,fully-qualified,🙍🏽‍♂️,man frowning medium skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FD 200D 2642,minimally-qualified,🙍🏽‍♂,man frowning medium skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FE 200D 2642 FE0F,fully-qualified,🙍🏾‍♂️,man frowning medium-dark skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FE 200D 2642,minimally-qualified,🙍🏾‍♂,man frowning medium-dark skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FF 200D 2642 FE0F,fully-qualified,🙍🏿‍♂️,man frowning dark skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FF 200D 2642,minimally-qualified,🙍🏿‍♂,man frowning dark skin tone,E4.0
People-Body,person-gesture,1F64D 200D 2640 FE0F,fully-qualified,🙍‍♀️,woman frowning,E4.0
People-Body,person-gesture,1F64D 200D 2640,minimally-qualified,🙍‍♀,woman frowning,E4.0
People-Body,person-gesture,1F64D 1F3FB 200D 2640 FE0F,fully-qualified,🙍🏻‍♀️,woman frowning light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FB 200D 2640,minimally-qualified,🙍🏻‍♀,woman frowning light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FC 200D 2640 FE0F,fully-qualified,🙍🏼‍♀️,woman frowning medium-light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FC 200D 2640,minimally-qualified,🙍🏼‍♀,woman frowning medium-light skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FD 200D 2640 FE0F,fully-qualified,🙍🏽‍♀️,woman frowning medium skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FD 200D 2640,minimally-qualified,🙍🏽‍♀,woman frowning medium skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FE 200D 2640 FE0F,fully-qualified,🙍🏾‍♀️,woman frowning medium-dark skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FE 200D 2640,minimally-qualified,🙍🏾‍♀,woman frowning medium-dark skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FF 200D 2640 FE0F,fully-qualified,🙍🏿‍♀️,woman frowning dark skin tone,E4.0
People-Body,person-gesture,1F64D 1F3FF 200D 2640,minimally-qualified,🙍🏿‍♀,woman frowning dark skin tone,E4.0
People-Body,person-gesture,1F64E,fully-qualified,🙎,person pouting,E0.6
People-Body,person-gesture,1F64E 1F3FB,fully-qualified,🙎🏻,person pouting light skin tone,E1.0
People-Body,person-gesture,1F64E 1F3FC,fully-qualified,🙎🏼,person pouting medium-light skin tone,E1.0
People-Body,person-gesture,1F64E 1F3FD,fully-qualified,🙎🏽,person pouting medium skin tone,E1.0
People-Body,person-gesture,1F64E 1F3FE,fully-qualified,🙎🏾,person pouting medium-dark skin tone,E1.0
People-Body,person-gesture,1F64E 1F3FF,fully-qualified,🙎🏿,person pouting dark skin tone,E1.0
People-Body,person-gesture,1F64E 200D 2642 FE0F,fully-qualified,🙎‍♂️,man pouting,E4.0
People-Body,person-gesture,1F64E 200D 2642,minimally-qualified,🙎‍♂,man pouting,E4.0
People-Body,person-gesture,1F64E 1F3FB 200D 2642 FE0F,fully-qualified,🙎🏻‍♂️,man pouting light skin tone,E4.0
People-Body,person-gesture,1F64E 1F3FB 200D 2642,minimally-qualified,🙎🏻‍♂,man pouting light skin tone,E4.0
People-Body,person-gesture,1F64E 1F3FC 200D 2642 FE0F,fully-qualified,🙎🏼‍♂️,man pouting medium-light skin tone,E4.0
People-Body,person-gesture,1F64E 1F3FC 200D 2642,minimally-qualified,🙎🏼‍♂,man pouting medium-light skin tone,E4.0
People-Body,person-gesture,1F64E 1F3FD 200D 2642 FE0F,fully-qualified,🙎🏽‍♂️,man pouting medium skin tone,E4.0
People-Body,person-gesture,1F64E 1F3FD 200D 2642,minimally-qualified,🙎🏽‍♂,man pouting medium skin tone,E4.0
